region_code,weather_param,year,key,value
England,Min temp,1940,AUG,10.2
England,Min temp,1940,SEP,7.5
England,Min temp,1940,OCT,5.7
England,Min temp,1940,NOV,3.4
England,Min temp,1940,DEC,0.8
England,Min temp,1941,JAN,-1.9
England,Min temp,1941,FEB,-0.1
England,Min temp,1941,MAR,0.8
England,Min temp,1941,APR,2.4
England,Min temp,1941,MAY,4.1
England,Min temp,1941,JUN,9.2
England,Min temp,1941,JUL,11.7
England,Min temp,1941,AUG,10.2
England,Min temp,1941,SEP,10.0
England,Min temp,1941,OCT,6.3
England,Min temp,1941,NOV,3.1
England,Min temp,1941,DEC,2.2
England,Min temp,1942,JAN,-2.0
England,Min temp,1942,FEB,-3.0
England,Min temp,1942,MAR,1.0
England,Min temp,1942,APR,3.9
England,Min temp,1942,MAY,5.6
England,Min temp,1942,JUN,8.3
England,Min temp,1942,JUL,10.5
England,Min temp,1942,AUG,11.7
England,Min temp,1942,SEP,9.1
England,Min temp,1942,OCT,6.7
England,Min temp,1942,NOV,1.7
England,Min temp,1942,DEC,3.6
England,Min temp,1943,JAN,1.8
England,Min temp,1943,FEB,2.1
England,Min temp,1943,MAR,1.8
England,Min temp,1943,APR,5.5
England,Min temp,1943,MAY,6.2
England,Min temp,1943,JUN,9.2
England,Min temp,1943,JUL,10.6
England,Min temp,1943,AUG,11.2
England,Min temp,1943,SEP,8.4
England,Min temp,1943,OCT,6.4
England,Min temp,1943,NOV,2.7
England,Min temp,1943,DEC,0.7
England,Min temp,1944,JAN,2.6
England,Min temp,1944,FEB,0.4
England,Min temp,1944,MAR,0.5
England,Min temp,1944,APR,4.9
England,Min temp,1944,MAY,5.4
England,Min temp,1944,JUN,8.6
England,Min temp,1944,JUL,11.9
England,Min temp,1944,AUG,11.9
England,Min temp,1944,SEP,7.8
England,Min temp,1944,OCT,5.6
England,Min temp,1944,NOV,2.8
England,Min temp,1944,DEC,0.6
England,Min temp,1945,JAN,-2.7
England,Min temp,1945,FEB,3.4
England,Min temp,1945,MAR,3.2
England,Min temp,1945,APR,4.6
England,Min temp,1945,MAY,6.8
England,Min temp,1945,JUN,9.6
England,Min temp,1945,JUL,11.7
England,Min temp,1945,AUG,10.9
England,Min temp,1945,SEP,10.2
England,Min temp,1945,OCT,7.4
England,Min temp,1945,NOV,4.4
England,Min temp,1945,DEC,2.0
England,Min temp,1946,JAN,-0.1
England,Min temp,1946,FEB,2.9
England,Min temp,1946,MAR,0.9
England,Min temp,1946,APR,4.2
England,Min temp,1946,MAY,5.4
England,Min temp,1946,JUN,8.2
England,Min temp,1946,JUL,11.1
England,Min temp,1946,AUG,10.0
England,Min temp,1946,SEP,9.9
England,Min temp,1946,OCT,6.6
England,Min temp,1946,NOV,5.0
England,Min temp,1946,DEC,-0.3
England,Min temp,1947,JAN,-0.9
England,Min temp,1947,FEB,-4.0
England,Min temp,1947,MAR,0.0
England,Min temp,1947,APR,3.9
England,Min temp,1947,MAY,7.5
England,Min temp,1947,JUN,10.2
England,Min temp,1947,JUL,12.2
England,Min temp,1947,AUG,12.1
England,Min temp,1947,SEP,9.8
England,Min temp,1947,OCT,6.0
England,Min temp,1947,NOV,3.6
England,Min temp,1947,DEC,2.3
England,Min temp,1948,JAN,2.2
England,Min temp,1948,FEB,1.5
England,Min temp,1948,MAR,3.0
England,Min temp,1948,APR,3.7
England,Min temp,1948,MAY,5.4
England,Min temp,1948,JUN,9.0
England,Min temp,1948,JUL,10.8
England,Min temp,1948,AUG,10.6
England,Min temp,1948,SEP,9.6
England,Min temp,1948,OCT,5.9
England,Min temp,1948,NOV,3.8
England,Min temp,1948,DEC,2.5
England,Min temp,1949,JAN,2.0
England,Min temp,1949,FEB,1.3
England,Min temp,1949,MAR,0.9
England,Min temp,1949,APR,5.2
England,Min temp,1949,MAY,5.4
England,Min temp,1949,JUN,8.8
England,Min temp,1949,JUL,11.5
England,Min temp,1949,AUG,11.3
England,Min temp,1949,SEP,11.6
England,Min temp,1949,OCT,7.7
England,Min temp,1949,NOV,3.2
England,Min temp,1949,DEC,2.6
England,Min temp,1950,JAN,1.4
England,Min temp,1950,FEB,1.8
England,Min temp,1950,MAR,3.0
England,Min temp,1950,APR,3.0
England,Min temp,1950,MAY,6.3
England,Min temp,1950,JUN,10.6
England,Min temp,1950,JUL,11.3
England,Min temp,1950,AUG,10.9
England,Min temp,1950,SEP,9.0
England,Min temp,1950,OCT,6.0
England,Min temp,1950,NOV,2.6
England,Min temp,1950,DEC,-1.4
England,Min temp,1951,JAN,0.9
England,Min temp,1951,FEB,0.5
England,Min temp,1951,MAR,0.7
England,Min temp,1951,APR,2.1
England,Min temp,1951,MAY,5.4
England,Min temp,1951,JUN,8.3
England,Min temp,1951,JUL,11.1
England,Min temp,1951,AUG,10.5
England,Min temp,1951,SEP,10.0
England,Min temp,1951,OCT,5.4
England,Min temp,1951,NOV,5.1
England,Min temp,1951,DEC,2.2
England,Min temp,1952,JAN,-0.4
England,Min temp,1952,FEB,-0.3
England,Min temp,1952,MAR,3.0
England,Min temp,1952,APR,4.3
England,Min temp,1952,MAY,7.8
England,Min temp,1952,JUN,9.1
England,Min temp,1952,JUL,11.7
England,Min temp,1952,AUG,11.4
England,Min temp,1952,SEP,6.8
England,Min temp,1952,OCT,5.3
England,Min temp,1952,NOV,1.1
England,Min temp,1952,DEC,0.0
England,Min temp,1953,JAN,0.6
England,Min temp,1953,FEB,0.9
England,Min temp,1953,MAR,0.4
England,Min temp,1953,APR,2.7
England,Min temp,1953,MAY,7.4
England,Min temp,1953,JUN,9.4
England,Min temp,1953,JUL,10.9
England,Min temp,1953,AUG,11.1
England,Min temp,1953,SEP,9.3
England,Min temp,1953,OCT,5.7
England,Min temp,1953,NOV,5.2
England,Min temp,1953,DEC,4.3
England,Min temp,1954,JAN,0.0
England,Min temp,1954,FEB,-0.8
England,Min temp,1954,MAR,2.0
England,Min temp,1954,APR,2.3
England,Min temp,1954,MAY,6.5
England,Min temp,1954,JUN,9.2
England,Min temp,1954,JUL,10.1
England,Min temp,1954,AUG,10.3
England,Min temp,1954,SEP,8.3
England,Min temp,1954,OCT,8.4
England,Min temp,1954,NOV,3.3
England,Min temp,1954,DEC,3.6
England,Min temp,1955,JAN,-0.3
England,Min temp,1955,FEB,-1.9
England,Min temp,1955,MAR,-1.1
England,Min temp,1955,APR,4.3
England,Min temp,1955,MAY,4.9
England,Min temp,1955,JUN,8.9
England,Min temp,1955,JUL,11.4
England,Min temp,1955,AUG,12.3
England,Min temp,1955,SEP,9.3
England,Min temp,1955,OCT,4.8
England,Min temp,1955,NOV,3.8
England,Min temp,1955,DEC,2.2
England,Min temp,1956,JAN,0.4
England,Min temp,1956,FEB,-3.9
England,Min temp,1956,MAR,1.8
England,Min temp,1956,APR,1.5
England,Min temp,1956,MAY,5.9
England,Min temp,1956,JUN,8.4
England,Min temp,1956,JUL,11.4
England,Min temp,1956,AUG,9.3
England,Min temp,1956,SEP,10.3
England,Min temp,1956,OCT,5.5
England,Min temp,1956,NOV,2.8
England,Min temp,1956,DEC,3.1
England,Min temp,1957,JAN,2.1
England,Min temp,1957,FEB,1.6
England,Min temp,1957,MAR,5.1
England,Min temp,1957,APR,3.9
England,Min temp,1957,MAY,5.2
England,Min temp,1957,JUN,8.7
England,Min temp,1957,JUL,12.2
England,Min temp,1957,AUG,11.1
England,Min temp,1957,SEP,8.8
England,Min temp,1957,OCT,6.8
England,Min temp,1957,NOV,3.5
England,Min temp,1957,DEC,1.0
England,Min temp,1958,JAN,0.0
England,Min temp,1958,FEB,1.2
England,Min temp,1958,MAR,0.0
England,Min temp,1958,APR,2.6
England,Min temp,1958,MAY,6.3
England,Min temp,1958,JUN,9.0
England,Min temp,1958,JUL,11.2
England,Min temp,1958,AUG,11.5
England,Min temp,1958,SEP,10.8
England,Min temp,1958,OCT,7.3
England,Min temp,1958,NOV,3.3
England,Min temp,1958,DEC,1.7
England,Min temp,1959,JAN,-1.7
England,Min temp,1959,FEB,1.0
England,Min temp,1959,MAR,3.3
England,Min temp,1959,APR,4.9
England,Min temp,1959,MAY,6.7
England,Min temp,1959,JUN,9.5
England,Min temp,1959,JUL,11.5
England,Min temp,1959,AUG,11.9
England,Min temp,1959,SEP,9.0
England,Min temp,1959,OCT,7.7
England,Min temp,1959,NOV,3.4
England,Min temp,1959,DEC,2.8
England,Min temp,1960,JAN,0.9
England,Min temp,1960,FEB,0.6
England,Min temp,1960,MAR,3.0
England,Min temp,1960,APR,4.1
England,Min temp,1960,MAY,7.4
England,Min temp,1960,JUN,10.1
England,Min temp,1960,JUL,10.6
England,Min temp,1960,AUG,10.3
England,Min temp,1960,SEP,8.9
England,Min temp,1960,OCT,7.0
England,Min temp,1960,NOV,3.8
England,Min temp,1960,DEC,1.1
England,Min temp,1961,JAN,0.5
England,Min temp,1961,FEB,3.6
England,Min temp,1961,MAR,3.1
England,Min temp,1961,APR,5.7
England,Min temp,1961,MAY,5.9
England,Min temp,1961,JUN,9.0
England,Min temp,1961,JUL,10.4
England,Min temp,1961,AUG,10.8
England,Min temp,1961,SEP,10.4
England,Min temp,1961,OCT,6.8
England,Min temp,1961,NOV,2.9
England,Min temp,1961,DEC,-0.8
England,Min temp,1962,JAN,0.8
England,Min temp,1962,FEB,1.0
England,Min temp,1962,MAR,-1.6
England,Min temp,1962,APR,3.2
England,Min temp,1962,MAY,5.7
England,Min temp,1962,JUN,8.0
England,Min temp,1962,JUL,10.2
England,Min temp,1962,AUG,10.2
England,Min temp,1962,SEP,8.5
England,Min temp,1962,OCT,6.2
England,Min temp,1962,NOV,2.2
England,Min temp,1962,DEC,-1.6
England,Min temp,1963,JAN,-4.9
England,Min temp,1963,FEB,-3.9
England,Min temp,1963,MAR,1.9
England,Min temp,1963,APR,4.2
England,Min temp,1963,MAY,5.7
England,Min temp,1963,JUN,9.8
England,Min temp,1963,JUL,10.0
England,Min temp,1963,AUG,10.1
England,Min temp,1963,SEP,8.5
England,Min temp,1963,OCT,7.0
England,Min temp,1963,NOV,4.8
England,Min temp,1963,DEC,-0.3
England,Min temp,1964,JAN,0.2
England,Min temp,1964,FEB,1.3
England,Min temp,1964,MAR,1.2
England,Min temp,1964,APR,4.5
England,Min temp,1964,MAY,7.9
England,Min temp,1964,JUN,9.4
England,Min temp,1964,JUL,11.1
England,Min temp,1964,AUG,10.5
England,Min temp,1964,SEP,8.8
England,Min temp,1964,OCT,4.4
England,Min temp,1964,NOV,4.0
England,Min temp,1964,DEC,-0.2
England,Min temp,1965,JAN,0.4
England,Min temp,1965,FEB,0.3
England,Min temp,1965,MAR,0.7
England,Min temp,1965,APR,3.4
England,Min temp,1965,MAY,6.8
England,Min temp,1965,JUN,9.2
England,Min temp,1965,JUL,9.7
England,Min temp,1965,AUG,10.0
England,Min temp,1965,SEP,8.2
England,Min temp,1965,OCT,6.8
England,Min temp,1965,NOV,1.3
England,Min temp,1965,DEC,1.1
England,Min temp,1966,JAN,0.2
England,Min temp,1966,FEB,2.8
England,Min temp,1966,MAR,2.4
England,Min temp,1966,APR,3.7
England,Min temp,1966,MAY,6.0
England,Min temp,1966,JUN,10.3
England,Min temp,1966,JUL,10.3
England,Min temp,1966,AUG,10.1
England,Min temp,1966,SEP,9.5
England,Min temp,1966,OCT,6.7
England,Min temp,1966,NOV,2.2
England,Min temp,1966,DEC,1.8
England,Min temp,1967,JAN,1.3
England,Min temp,1967,FEB,2.0
England,Min temp,1967,MAR,3.3
England,Min temp,1967,APR,3.6
England,Min temp,1967,MAY,5.9
England,Min temp,1967,JUN,8.7
England,Min temp,1967,JUL,11.7
England,Min temp,1967,AUG,11.0
England,Min temp,1967,SEP,9.6
England,Min temp,1967,OCT,7.4
England,Min temp,1967,NOV,1.8
England,Min temp,1967,DEC,0.9
England,Min temp,1968,JAN,1.1
England,Min temp,1968,FEB,-1.1
England,Min temp,1968,MAR,2.3
England,Min temp,1968,APR,3.0
England,Min temp,1968,MAY,5.2
England,Min temp,1968,JUN,9.7
England,Min temp,1968,JUL,10.5
England,Min temp,1968,AUG,11.2
England,Min temp,1968,SEP,9.9
England,Min temp,1968,OCT,9.3
England,Min temp,1968,NOV,3.9
England,Min temp,1968,DEC,0.5
England,Min temp,1969,JAN,2.5
England,Min temp,1969,FEB,-2.1
England,Min temp,1969,MAR,0.3
England,Min temp,1969,APR,2.6
England,Min temp,1969,MAY,6.7
England,Min temp,1969,JUN,8.3
England,Min temp,1969,JUL,11.6
England,Min temp,1969,AUG,11.8
England,Min temp,1969,SEP,9.8
England,Min temp,1969,OCT,8.7
England,Min temp,1969,NOV,1.9
England,Min temp,1969,DEC,0.3
England,Min temp,1970,JAN,0.8
England,Min temp,1970,FEB,-0.5
England,Min temp,1970,MAR,-0.2
England,Min temp,1970,APR,2.6
England,Min temp,1970,MAY,7.4
England,Min temp,1970,JUN,10.3
England,Min temp,1970,JUL,10.8
England,Min temp,1970,AUG,11.1
England,Min temp,1970,SEP,9.9
England,Min temp,1970,OCT,6.6
England,Min temp,1970,NOV,4.3
England,Min temp,1970,DEC,1.3
England,Min temp,1971,JAN,1.5
England,Min temp,1971,FEB,1.0
England,Min temp,1971,MAR,1.4
England,Min temp,1971,APR,3.4
England,Min temp,1971,MAY,6.0
England,Min temp,1971,JUN,8.2
England,Min temp,1971,JUL,11.4
England,Min temp,1971,AUG,11.4
England,Min temp,1971,SEP,8.9
England,Min temp,1971,OCT,6.9
England,Min temp,1971,NOV,2.1
England,Min temp,1971,DEC,3.7
England,Min temp,1972,JAN,1.1
England,Min temp,1972,FEB,1.4
England,Min temp,1972,MAR,2.0
England,Min temp,1972,APR,4.4
England,Min temp,1972,MAY,6.2
England,Min temp,1972,JUN,7.4
England,Min temp,1972,JUL,10.6
England,Min temp,1972,AUG,10.2
England,Min temp,1972,SEP,7.2
England,Min temp,1972,OCT,6.4
England,Min temp,1972,NOV,2.8
England,Min temp,1972,DEC,2.5
England,Min temp,1973,JAN,1.7
England,Min temp,1973,FEB,0.7
England,Min temp,1973,MAR,1.5
England,Min temp,1973,APR,2.6
England,Min temp,1973,MAY,6.7
England,Min temp,1973,JUN,9.5
England,Min temp,1973,JUL,10.9
England,Min temp,1973,AUG,11.4
England,Min temp,1973,SEP,9.7
England,Min temp,1973,OCT,5.2
England,Min temp,1973,NOV,2.2
England,Min temp,1973,DEC,1.4
England,Min temp,1974,JAN,2.6
England,Min temp,1974,FEB,2.2
England,Min temp,1974,MAR,1.8
England,Min temp,1974,APR,3.0
England,Min temp,1974,MAY,5.7
England,Min temp,1974,JUN,8.7
England,Min temp,1974,JUL,10.6
England,Min temp,1974,AUG,10.2
England,Min temp,1974,SEP,7.9
England,Min temp,1974,OCT,4.3
England,Min temp,1974,NOV,3.5
England,Min temp,1974,DEC,4.8
England,Min temp,1975,JAN,3.4
England,Min temp,1975,FEB,1.2
England,Min temp,1975,MAR,1.5
England,Min temp,1975,APR,4.0
England,Min temp,1975,MAY,5.1
England,Min temp,1975,JUN,8.3
England,Min temp,1975,JUL,12.0
England,Min temp,1975,AUG,12.7
England,Min temp,1975,SEP,8.6
England,Min temp,1975,OCT,5.9
England,Min temp,1975,NOV,2.4
England,Min temp,1975,DEC,1.8
England,Min temp,1976,JAN,2.6
England,Min temp,1976,FEB,1.5
England,Min temp,1976,MAR,1.0
England,Min temp,1976,APR,3.3
England,Min temp,1976,MAY,7.0
England,Min temp,1976,JUN,10.8
England,Min temp,1976,JUL,12.0
England,Min temp,1976,AUG,10.9
England,Min temp,1976,SEP,9.2
England,Min temp,1976,OCT,7.2
England,Min temp,1976,NOV,2.6
England,Min temp,1976,DEC,-0.8
England,Min temp,1977,JAN,-0.2
England,Min temp,1977,FEB,1.9
England,Min temp,1977,MAR,3.3
England,Min temp,1977,APR,2.9
England,Min temp,1977,MAY,5.4
England,Min temp,1977,JUN,7.8
England,Min temp,1977,JUL,10.9
England,Min temp,1977,AUG,10.7
England,Min temp,1977,SEP,9.1
England,Min temp,1977,OCT,7.9
England,Min temp,1977,NOV,3.1
England,Min temp,1977,DEC,3.4
England,Min temp,1978,JAN,0.1
England,Min temp,1978,FEB,-0.6
England,Min temp,1978,MAR,2.6
England,Min temp,1978,APR,2.5
England,Min temp,1978,MAY,6.2
England,Min temp,1978,JUN,8.8
England,Min temp,1978,JUL,10.3
England,Min temp,1978,AUG,10.6
England,Min temp,1978,SEP,9.6
England,Min temp,1978,OCT,7.8
England,Min temp,1978,NOV,4.9
England,Min temp,1978,DEC,1.2
England,Min temp,1979,JAN,-3.6
England,Min temp,1979,FEB,-1.5
England,Min temp,1979,MAR,1.2
England,Min temp,1979,APR,3.6
England,Min temp,1979,MAY,5.2
England,Min temp,1979,JUN,9.2
England,Min temp,1979,JUL,11.0
England,Min temp,1979,AUG,10.3
England,Min temp,1979,SEP,8.6
England,Min temp,1979,OCT,7.3
England,Min temp,1979,NOV,2.8
England,Min temp,1979,DEC,2.7
England,Min temp,1980,JAN,-0.8
England,Min temp,1980,FEB,2.4
England,Min temp,1980,MAR,1.2
England,Min temp,1980,APR,3.7
England,Min temp,1980,MAY,5.4
England,Min temp,1980,JUN,9.3
England,Min temp,1980,JUL,10.1
England,Min temp,1980,AUG,11.3
England,Min temp,1980,SEP,10.5
England,Min temp,1980,OCT,5.0
England,Min temp,1980,NOV,3.6
England,Min temp,1980,DEC,2.1
England,Min temp,1981,JAN,1.3
England,Min temp,1981,FEB,-0.3
England,Min temp,1981,MAR,4.6
England,Min temp,1981,APR,3.5
England,Min temp,1981,MAY,6.8
England,Min temp,1981,JUN,9.1
England,Min temp,1981,JUL,11.0
England,Min temp,1981,AUG,11.2
England,Min temp,1981,SEP,9.8
England,Min temp,1981,OCT,4.5
England,Min temp,1981,NOV,4.0
England,Min temp,1981,DEC,-2.8
England,Min temp,1982,JAN,-0.6
England,Min temp,1982,FEB,1.6
England,Min temp,1982,MAR,1.8
England,Min temp,1982,APR,3.5
England,Min temp,1982,MAY,5.8
England,Min temp,1982,JUN,10.7
England,Min temp,1982,JUL,11.6
England,Min temp,1982,AUG,11.4
England,Min temp,1982,SEP,9.5
England,Min temp,1982,OCT,6.7
England,Min temp,1982,NOV,4.9
England,Min temp,1982,DEC,0.8
England,Min temp,1983,JAN,3.3
England,Min temp,1983,FEB,-1.2
England,Min temp,1983,MAR,2.7
England,Min temp,1983,APR,2.4
England,Min temp,1983,MAY,6.1
England,Min temp,1983,JUN,9.5
England,Min temp,1983,JUL,13.1
England,Min temp,1983,AUG,11.8
England,Min temp,1983,SEP,9.8
England,Min temp,1983,OCT,6.5
England,Min temp,1983,NOV,4.4
England,Min temp,1983,DEC,2.4
England,Min temp,1984,JAN,0.4
England,Min temp,1984,FEB,0.4
England,Min temp,1984,MAR,1.4
England,Min temp,1984,APR,2.3
England,Min temp,1984,MAY,4.9
England,Min temp,1984,JUN,9.3
England,Min temp,1984,JUL,10.6
England,Min temp,1984,AUG,11.9
England,Min temp,1984,SEP,9.8
England,Min temp,1984,OCT,7.2
England,Min temp,1984,NOV,5.2
England,Min temp,1984,DEC,2.0
England,Min temp,1985,JAN,-2.4
England,Min temp,1985,FEB,-1.0
England,Min temp,1985,MAR,0.6
England,Min temp,1985,APR,4.1
England,Min temp,1985,MAY,6.3
England,Min temp,1985,JUN,8.0
England,Min temp,1985,JUL,11.4
England,Min temp,1985,AUG,10.6
England,Min temp,1985,SEP,9.9
England,Min temp,1985,OCT,7.2
England,Min temp,1985,NOV,0.6
England,Min temp,1985,DEC,3.6
England,Min temp,1986,JAN,0.4
England,Min temp,1986,FEB,-3.7
England,Min temp,1986,MAR,1.0
England,Min temp,1986,APR,1.9
England,Min temp,1986,MAY,6.6
England,Min temp,1986,JUN,9.3
England,Min temp,1986,JUL,11.2
England,Min temp,1986,AUG,9.5
England,Min temp,1986,SEP,6.3
England,Min temp,1986,OCT,6.8
England,Min temp,1986,NOV,4.1
England,Min temp,1986,DEC,2.5
England,Min temp,1987,JAN,-1.9
England,Min temp,1987,FEB,0.2
England,Min temp,1987,MAR,0.5
England,Min temp,1987,APR,5.2
England,Min temp,1987,MAY,5.3
England,Min temp,1987,JUN,8.7
England,Min temp,1987,JUL,11.3
England,Min temp,1987,AUG,11.1
England,Min temp,1987,SEP,9.3
England,Min temp,1987,OCT,5.9
England,Min temp,1987,NOV,3.7
England,Min temp,1987,DEC,3.1
England,Min temp,1988,JAN,2.3
England,Min temp,1988,FEB,1.3
England,Min temp,1988,MAR,2.7
England,Min temp,1988,APR,3.8
England,Min temp,1988,MAY,6.8
England,Min temp,1988,JUN,9.6
England,Min temp,1988,JUL,10.9
England,Min temp,1988,AUG,10.6
England,Min temp,1988,SEP,9.2
England,Min temp,1988,OCT,7.0
England,Min temp,1988,NOV,1.4
England,Min temp,1988,DEC,4.4
England,Min temp,1989,JAN,2.8
England,Min temp,1989,FEB,2.1
England,Min temp,1989,MAR,3.3
England,Min temp,1989,APR,2.4
England,Min temp,1989,MAY,7.2
England,Min temp,1989,JUN,8.7
England,Min temp,1989,JUL,12.3
England,Min temp,1989,AUG,11.2
England,Min temp,1989,SEP,10.1
England,Min temp,1989,OCT,8.0
England,Min temp,1989,NOV,3.0
England,Min temp,1989,DEC,2.1
England,Min temp,1990,JAN,3.4
England,Min temp,1990,FEB,4.1
England,Min temp,1990,MAR,4.2
England,Min temp,1990,APR,2.7
England,Min temp,1990,MAY,6.7
England,Min temp,1990,JUN,9.2
England,Min temp,1990,JUL,10.8
England,Min temp,1990,AUG,12.6
England,Min temp,1990,SEP,8.3
England,Min temp,1990,OCT,8.4
England,Min temp,1990,NOV,3.8
England,Min temp,1990,DEC,1.5
England,Min temp,1991,JAN,0.3
England,Min temp,1991,FEB,-1.7
England,Min temp,1991,MAR,4.0
England,Min temp,1991,APR,3.6
England,Min temp,1991,MAY,6.4
England,Min temp,1991,JUN,7.9
England,Min temp,1991,JUL,12.4
England,Min temp,1991,AUG,11.8
England,Min temp,1991,SEP,9.4
England,Min temp,1991,OCT,6.6
England,Min temp,1991,NOV,3.2
England,Min temp,1991,DEC,1.3
England,Min temp,1992,JAN,0.7
England,Min temp,1992,FEB,1.8
England,Min temp,1992,MAR,3.7
England,Min temp,1992,APR,4.4
England,Min temp,1992,MAY,7.7
England,Min temp,1992,JUN,10.1
England,Min temp,1992,JUL,11.9
England,Min temp,1992,AUG,11.2
England,Min temp,1992,SEP,9.4
England,Min temp,1992,OCT,4.1
England,Min temp,1992,NOV,3.7
England,Min temp,1992,DEC,0.7
England,Min temp,1993,JAN,2.3
England,Min temp,1993,FEB,2.1
England,Min temp,1993,MAR,2.4
England,Min temp,1993,APR,5.4
England,Min temp,1993,MAY,6.8
England,Min temp,1993,JUN,9.8
England,Min temp,1993,JUL,10.8
England,Min temp,1993,AUG,9.7
England,Min temp,1993,SEP,8.4
England,Min temp,1993,OCT,4.9
England,Min temp,1993,NOV,1.6
England,Min temp,1993,DEC,2.2
England,Min temp,1994,JAN,1.9
England,Min temp,1994,FEB,0.0
England,Min temp,1994,MAR,3.9
England,Min temp,1994,APR,3.9
England,Min temp,1994,MAY,6.3
England,Min temp,1994,JUN,9.4
England,Min temp,1994,JUL,12.2
England,Min temp,1994,AUG,11.4
England,Min temp,1994,SEP,8.9
England,Min temp,1994,OCT,6.1
England,Min temp,1994,NOV,7.0
England,Min temp,1994,DEC,3.0
England,Min temp,1995,JAN,1.1
England,Min temp,1995,FEB,3.1
England,Min temp,1995,MAR,1.2
England,Min temp,1995,APR,4.2
England,Min temp,1995,MAY,6.3
England,Min temp,1995,JUN,9.0
England,Min temp,1995,JUL,12.8
England,Min temp,1995,AUG,12.6
England,Min temp,1995,SEP,9.3
England,Min temp,1995,OCT,8.9
England,Min temp,1995,NOV,4.3
England,Min temp,1995,DEC,-0.2
England,Min temp,1996,JAN,2.2
England,Min temp,1996,FEB,-0.8
England,Min temp,1996,MAR,1.3
England,Min temp,1996,APR,3.8
England,Min temp,1996,MAY,4.4
England,Min temp,1996,JUN,8.5
England,Min temp,1996,JUL,10.9
England,Min temp,1996,AUG,11.4
England,Min temp,1996,SEP,9.2
England,Min temp,1996,OCT,7.6
England,Min temp,1996,NOV,2.2
England,Min temp,1996,DEC,0.3
England,Min temp,1997,JAN,-0.7
England,Min temp,1997,FEB,3.0
England,Min temp,1997,MAR,4.0
England,Min temp,1997,APR,3.8
England,Min temp,1997,MAY,6.1
England,Min temp,1997,JUN,9.9
England,Min temp,1997,JUL,11.4
England,Min temp,1997,AUG,13.8
England,Min temp,1997,SEP,9.5
England,Min temp,1997,OCT,6.0
England,Min temp,1997,NOV,5.3
England,Min temp,1997,DEC,2.9
England,Min temp,1998,JAN,2.1
England,Min temp,1998,FEB,3.5
England,Min temp,1998,MAR,4.2
England,Min temp,1998,APR,4.0
England,Min temp,1998,MAY,8.0
England,Min temp,1998,JUN,10.2
England,Min temp,1998,JUL,11.2
England,Min temp,1998,AUG,10.8
England,Min temp,1998,SEP,10.7
England,Min temp,1998,OCT,6.9
England,Min temp,1998,NOV,2.5
England,Min temp,1998,DEC,2.2
England,Min temp,1999,JAN,2.4
England,Min temp,1999,FEB,1.8
